date,date_time,home_team,away_team,venue,home_score,away_score,margin,outcome,final,home_odds,away_odds
2023-08-06,2023-08-06 13:10:00,North Melbourne,Melbourne,Ninja Stadium,71,103,-32,0.0,False,7.56,1.07
2023-08-06,2023-08-06 14:40:00,Fremantle,Brisbane,Optus Stadium,74,77,-3,0.0,False,2.57,1.45
2023-08-06,2023-08-06 15:20:00,St Kilda,Carlton,Marvel Stadium,54,73,-19,0.0,False,2.34,1.55
2023-08-11,2023-08-11 19:50:00,Collingwood,Geelong,MCG,109,101,8,1.0,False,1.66,2.1
2023-08-12,2023-08-12 13:45:00,North Melbourne,Essendon,Marvel Stadium,77,86,-9,0.0,False,3.27,1.3
2023-08-12,2023-08-12 13:45:00,Sydney,Gold Coast,SCG,114,90,24,1.0,False,1.27,3.33
2023-08-12,2023-08-12 16:35:00,Brisbane,Adelaide,Gabba,99,93,6,1.0,False,1.29,3.22
2023-08-12,2023-08-12 18:10:00,West Coast,Fremantle,Optus Stadium,33,134,-101,0.0,False,4.66,1.17
2023-08-12,2023-08-12 19:30:00,Carlton,Melbourne,MCG,60,56,4,1.0,False,2.37,1.54
2023-08-13,2023-08-13 13:10:00,Hawthorn,Western Bulldogs,UTAS Stadium,67,64,3,1.0,False,2.68,1.41
2023-08-13,2023-08-13 15:20:00,St Kilda,Richmond,Marvel Stadium,93,57,36,1.0,False,1.77,1.93
2023-08-13,2023-08-13 16:10:00,Port Adelaide,GWS Giants,Adelaide Oval,136,85,51,1.0,False,1.45,2.51
2023-08-18,2023-08-18 19:50:00,Collingwood,Brisbane,MCG,100,124,-24,0.0,False,2.11,1.66
2023-08-19,2023-08-19 13:45:00,Richmond,North Melbourne,MCG,101,72,29,1.0,False,1.13,5.36
2023-08-19,2023-08-19 14:10:00,Gold Coast,Carlton,People First Stadium,87,91,-4,0.0,False,2.24,1.59
2023-08-19,2023-08-19 16:35:00,GWS Giants,Essendon,ENGIE Stadium,162,36,126,1.0,False,1.33,3.11
2023-08-19,2023-08-19 19:10:00,Adelaide,Sydney,Adelaide Oval,73,74,-1,0.0,False,1.49,2.47
2023-08-19,2023-08-19 19:25:00,St Kilda,Geelong,Marvel Stadium,88,55,33,1.0,False,2.19,1.62
2023-08-20,2023-08-20 13:10:00,Western Bulldogs,West Coast,Marvel Stadium,85,92,-7,0.0,False,1.02,14.71
2023-08-20,2023-08-20 14:40:00,Fremantle,Port Adelaide,Optus Stadium,58,74,-16,0.0,False,2.39,1.52
2023-08-20,2023-08-20 15:20:00,Melbourne,Hawthorn,MCG,87,60,27,1.0,False,1.2,4.17
2023-08-25,2023-08-25 19:50:00,Essendon,Collingwood,MCG,31,101,-70,0.0,False,4.54,1.17
2023-08-26,2023-08-26 13:45:00,Hawthorn,Fremantle,MCG,56,93,-37,0.0,False,1.66,2.11
2023-08-26,2023-08-26 13:45:00,North Melbourne,Gold Coast,Ninja Stadium,132,97,35,1.0,False,4.12,1.2
2023-08-26,2023-08-26 16:35:00,Brisbane,St Kilda,Gabba,72,60,12,1.0,False,1.19,4.29
2023-08-26,2023-08-26 18:10:00,West Coast,Adelaide,Optus Stadium,78,123,-45,0.0,False,4.34,1.18
2023-08-26,2023-08-26 19:25:00,Geelong,Western Bulldogs,GMHBA Stadium,79,104,-25,0.0,False,2.43,1.5
2023-08-27,2023-08-27 12:00:00,Port Adelaide,Richmond,Adelaide Oval,94,63,31,1.0,False,1.11,5.84
2023-08-27,2023-08-27 15:20:00,Sydney,Melbourne,SCG,56,77,-21,0.0,False,1.74,2.0
2023-08-27,2023-08-27 18:10:00,Carlton,GWS Giants,Marvel Stadium,73,105,-32,0.0,False,1.73,2.01
2023-09-07,2023-09-07 19:20:00,Collingwood,Melbourne,MCG,60,53,7,1.0,True,1.88,1.85
2023-09-08,2023-09-08 19:50:00,Carlton,Sydney,MCG,74,68,6,1.0,True,1.45,2.61
2023-09-09,2023-09-09 15:20:00,St Kilda,GWS Giants,MCG,77,101,-24,0.0,True,2.1,1.67
2023-09-09,2023-09-09 19:25:00,Brisbane,Port Adelaide,Gabba,123,75,48,1.0,True,1.43,2.67
2023-09-15,2023-09-15 19:50:00,Melbourne,Carlton,MCG,71,73,-2,0.0,True,1.61,2.21
2023-09-16,2023-09-16 19:10:00,Port Adelaide,GWS Giants,Adelaide Oval,70,93,-23,0.0,True,1.62,2.18
2023-09-22,2023-09-22 19:50:00,Collingwood,GWS Giants,MCG,58,57,1,1.0,True,1.55,2.34
2023-09-23,2023-09-23 17:15:00,Brisbane,Carlton,Gabba,79,63,16,1.0,True,1.38,3.05
2023-09-30,2023-09-30 14:30:00,Collingwood,Brisbane,MCG,90,86,4,1.0,True,1.69,2.07
2024-03-07,2024-03-07 19:30:00,Sydney,Melbourne,SCG,86,64,22,1.0,False,1.76,2.03
2024-03-08,2024-03-08 18:40:00,Brisbane,Carlton,Gabba,85,86,-1,0.0,False,1.27,3.59
2024-03-09,2024-03-09 15:20:00,Gold Coast,Richmond,People First Stadium,99,60,39,1.0,False,1.41,2.81
2024-03-09,2024-03-09 19:30:00,GWS Giants,Collingwood,ENGIE Stadium,114,82,32,1.0,False,1.69,2.1
2024-03-14,2024-03-14 19:30:00,Carlton,Richmond,MCG,86,81,5,1.0,False,1.42,2.73
2024-03-15,2024-03-15 19:40:00,Collingwood,Sydney,MCG,69,102,-33,0.0,False,1.49,2.52
2024-03-16,2024-03-16 13:45:00,Essendon,Hawthorn,MCG,107,83,24,1.0,False,1.84,1.91
2024-03-16,2024-03-16 16:35:00,GWS Giants,North Melbourne,ENGIE Stadium,121,82,39,1.0,False,1.05,8.81
2024-03-16,2024-03-16 19:30:00,Geelong,St Kilda,GMHBA Stadium,76,68,8,1.0,False,1.42,2.76
2024-03-16,2024-03-16 19:40:00,Gold Coast,Adelaide,People First Stadium,60,54,6,1.0,False,1.59,2.27
2024-03-17,2024-03-17 13:00:00,Melbourne,Western Bulldogs,MCG,109,64,45,1.0,False,1.54,2.39
2024-03-17,2024-03-17 15:30:00,Port Adelaide,West Coast,Adelaide Oval,120,70,50,1.0,False,1.05,8.59
2024-03-17,2024-03-17 15:50:00,Fremantle,Brisbane,Optus Stadium,93,70,23,1.0,False,2.19,1.63
2024-03-21,2024-03-21 19:30:00,St Kilda,Collingwood,MCG,94,79,15,1.0,False,2.43,1.52
2024-03-22,2024-03-22 19:10:00,Adelaide,Geelong,Adelaide Oval,77,96,-19,0.0,False,1.39,2.89
2024-03-23,2024-03-23 13:45:00,North Melbourne,Fremantle,Marvel Stadium,76,102,-26,0.0,False,3.0,1.36
2024-03-23,2024-03-23 16:35:00,Hawthorn,Melbourne,MCG,38,93,-55,0.0,False,3.47,1.28
2024-03-23,2024-03-23 19:30:00,Sydney,Essendon,SCG,131,101,30,1.0,False,1.17,4.61
2024-03-24,2024-03-24 13:00:00,Western Bulldogs,Gold Coast,Mars Stadium,115,67,48,1.0,False,1.58,2.29
2024-03-24,2024-03-24 15:50:00,West Coast,GWS Giants,Optus Stadium,43,108,-65,0.0,False,8.27,1.06
2024-03-24,2024-03-24 16:00:00,Richmond,Port Adelaide,MCG,92,122,-30,0.0,False,3.0,1.36
2024-03-28,2024-03-28 18:30:00,Brisbane,Collingwood,Gabba,72,92,-20,0.0,False,1.4,2.83
2024-03-29,2024-03-29 16:20:00,North Melbourne,Carlton,Marvel Stadium,81,137,-56,0.0,False,5.22,1.14
2024-03-29,2024-03-29 16:30:00,Fremantle,Adelaide,Optus Stadium,69,34,35,1.0,False,1.66,2.16
2024-03-30,2024-03-30 16:20:00,Essendon,St Kilda,Marvel Stadium,71,67,4,1.0,False,2.11,1.69
2024-03-30,2024-03-30 19:00:00,Port Adelaide,Melbourne,Adelaide Oval,89,96,-7,0.0,False,1.48,2.55
2024-03-31,2024-03-31 13:00:00,Western Bulldogs,West Coast,Marvel Stadium,106,30,76,1.0,False,1.04,9.9
2024-03-31,2024-03-31 16:00:00,Richmond,Sydney,MCG,82,77,5,1.0,False,3.83,1.24
2024-04-01,2024-04-01 15:20:00,Hawthorn,Geelong,MCG,70,106,-36,0.0,False,2.89,1.39
2024-04-04,2024-04-04 19:10:00,Adelaide,Melbourne,Adelaide Oval,63,78,-15,0.0,False,2.45,1.52
2024-04-05,2024-04-05 16:40:00,Brisbane,North Melbourne,Norwood Oval,112,42,70,1.0,False,1.11,5.9
2024-04-05,2024-04-05 19:40:00,Port Adelaide,Essendon,Adelaide Oval,111,42,69,1.0,False,1.24,3.88
2024-04-06,2024-04-06 13:00:00,West Coast,Sydney,Adelaide Hills,78,104,-26,0.0,False,11.71,1.02
2024-04-06,2024-04-06 15:50:00,Fremantle,Carlton,Adelaide Oval,63,73,-10,0.0,False,2.3,1.58
2024-04-06,2024-04-06 19:40:00,Western Bulldogs,Geelong,Adelaide Oval,91,95,-4,0.0,False,1.92,1.83
2024-04-07,2024-04-07 12:00:00,Gold Coast,GWS Giants,Adelaide Hills,89,117,-28,0.0,False,3.49,1.28
2024-04-07,2024-04-07 14:50:00,Richmond,St Kilda,Norwood Oval,60,67,-7,0.0,False,2.93,1.38
2024-04-07,2024-04-07 16:40:00,Collingwood,Hawthorn,Adelaide Oval,77,72,5,1.0,False,1.2,4.24
2024-04-11,2024-04-11 19:30:00,Melbourne,Brisbane,MCG,60,82,-22,0.0,False,1.47,2.59
2024-04-12,2024-04-12 19:40:00,Western Bulldogs,Essendon,Marvel Stadium,67,96,-29,0.0,False,1.34,3.13
2024-04-13,2024-04-13 13:45:00,GWS Giants,St Kilda,Manuka Oval,80,79,1,1.0,False,1.26,3.66
2024-04-13,2024-04-13 16:35:00,Carlton,Adelaide,Marvel Stadium,98,100,-2,0.0,False,1.3,3.35
2024-04-13,2024-04-13 19:00:00,Port Adelaide,Fremantle,Adelaide Oval,66,63,3,1.0,False,1.27,3.58
2024-04-13,2024-04-13 19:30:00,Gold Coast,Hawthorn,People First Stadium,109,56,53,1.0,False,1.28,3.52
2024-04-14,2024-04-14 13:00:00,Geelong,North Melbourne,GMHBA Stadium,139,64,75,1.0,False,1.03,10.17
2024-04-14,2024-04-14 14:00:00,West Coast,Richmond,Optus Stadium,109,70,39,1.0,False,2.69,1.43
2024-04-18,2024-04-18 19:30:00,St Kilda,Western Bulldogs,Marvel Stadium,64,124,-60,0.0,False,1.86,1.9
2024-04-19,2024-04-19 19:10:00,Adelaide,Essendon,Adelaide Oval,75,78,-3,0.0,False,1.41,2.79
2024-04-20,2024-04-20 13:45:00,Collingwood,Port Adelaide,MCG,123,81,42,1.0,False,1.72,2.06
2024-04-20,2024-04-20 16:35:00,Carlton,GWS Giants,Marvel Stadium,117,98,19,1.0,False,1.81,1.95
2024-04-20,2024-04-20 18:10:00,West Coast,Fremantle,Optus Stadium,105,68,37,1.0,False,5.51,1.13
2024-04-20,2024-04-20 19:30:00,Brisbane,Geelong,Gabba,37,63,-26,0.0,False,1.57,2.33
2024-04-21,2024-04-21 13:05:00,Sydney,Gold Coast,SCG,110,57,53,1.0,False,1.35,3.1
2024-04-21,2024-04-21 16:05:00,North Melbourne,Hawthorn,Marvel Stadium,68,113,-45,0.0,False,3.19,1.33
2024-04-24,2024-04-24 19:25:00,Richmond,Melbourne,MCG,42,85,-43,0.0,False,5.18,1.14
2024-04-25,2024-04-25 15:20:00,Essendon,Collingwood,MCG,85,85,0,0.5,False,2.85,1.4
2024-04-25,2024-04-25 19:35:00,GWS Giants,Brisbane,Manuka Oval,113,59,54,1.0,False,2.02,1.75
2024-04-26,2024-04-26 19:10:00,Port Adelaide,St Kilda,Adelaide Oval,82,72,10,1.0,False,1.2,4.27
2024-04-27,2024-04-27 13:45:00,North Melbourne,Adelaide,Ninja Stadium,81,138,-57,0.0,False,4.73,1.17
2024-04-27,2024-04-27 16:35:00,Geelong,Carlton,MCG,118,105,13,1.0,False,1.69,2.1
2024-04-27,2024-04-27 17:40:00,Fremantle,Western Bulldogs,Optus Stadium,95,71,24,1.0,False,1.98,1.79
2024-04-28,2024-04-28 13:00:00,Gold Coast,West Coast,People First Stadium,112,75,37,1.0,False,1.14,5.4
2024-04-28,2024-04-28 16:00:00,Hawthorn,Sydney,MCG,42,118,-76,0.0,False,3.36,1.3
2024-05-02,2024-05-02 19:30:00,Adelaide,Port Adelaide,Adelaide Oval,78,48,30,1.0,False,2.18,1.64
2024-05-03,2024-05-03 19:40:00,Carlton,Collingwood,MCG,79,85,-6,0.0,False,1.53,2.42
2024-05-04,2024-05-04 13:45:00,Sydney,GWS Giants,SCG,98,69,29,1.0,False,1.81,1.95
2024-05-04,2024-05-04 16:35:00,St Kilda,North Melbourne,Marvel Stadium,103,65,38,1.0,False,1.11,6.03
2024-05-04,2024-05-04 18:10:00,West Coast,Essendon,Optus Stadium,71,77,-6,0.0,False,2.77,1.42
2024-05-04,2024-05-04 19:30:00,Melbourne,Geelong,MCG,74,66,8,1.0,False,2.03,1.74
2024-05-05,2024-05-05 13:00:00,Richmond,Fremantle,MCG,49,103,-54,0.0,False,2.69,1.44
2024-05-05,2024-05-05 16:00:00,Western Bulldogs,Hawthorn,Marvel Stadium,91,98,-7,0.0,False,1.22,4.06
2024-05-05,2024-05-05 19:10:00,Brisbane,Gold Coast,Gabba,79,45,34,1.0,False,1.45,2.65
2024-05-09,2024-05-09 19:30:00,Carlton,Melbourne,MCG,77,76,1,1.0,False,2.05,1.72
2024-05-10,2024-05-10 18:30:00,Fremantle,Sydney,Optus Stadium,39,87,-48,0.0,False,2.24,1.61
2024-05-10,2024-05-10 19:10:00,Geelong,Port Adelaide,GMHBA Stadium,95,101,-6,0.0,False,1.26,3.67
2024-05-11,2024-05-11 13:45:00,Hawthorn,St Kilda,UTAS Stadium,58,53,5,1.0,False,2.52,1.49
2024-05-11,2024-05-11 16:35:00,Essendon,GWS Giants,Marvel Stadium,82,62,20,1.0,False,2.52,1.49
2024-05-11,2024-05-11 19:00:00,Gold Coast,North Melbourne,TIO Stadium,120,52,68,1.0,False,1.09,6.78
2024-05-11,2024-05-11 19:30:00,Richmond,Western Bulldogs,MCG,42,133,-91,0.0,False,2.98,1.36
2024-05-12,2024-05-12 13:00:00,Collingwood,West Coast,Marvel Stadium,103,37,66,1.0,False,1.1,6.58
2024-05-12,2024-05-12 15:30:00,Adelaide,Brisbane,Adelaide Oval,90,90,0,0.5,False,1.61,2.24
2024-05-16,2024-05-16 19:00:00,Gold Coast,Geelong,TIO Stadium,164,100,64,1.0,False,1.96,1.78
2024-05-17,2024-05-17 19:40:00,Sydney,Carlton,SCG,117,65,52,1.0,False,1.38,2.92
2024-05-18,2024-05-18 13:45:00,Collingwood,Adelaide,MCG,78,74,4,1.0,False,1.42,2.75
2024-05-18,2024-05-18 16:35:00,GWS Giants,Western Bulldogs,ENGIE Stadium,43,70,-27,0.0,False,1.42,2.72
2024-05-18,2024-05-18 19:30:00,Brisbane,Richmond,Gabba,163,44,119,1.0,False,1.05,8.73
2024-05-18,2024-05-18 19:30:00,St Kilda,Fremantle,Marvel Stadium,55,72,-17,0.0,False,1.78,1.97
2024-05-19,2024-05-19 13:10:00,Essendon,North Melbourne,Marvel Stadium,106,66,40,1.0,False,1.04,9.02
2024-05-19,2024-05-19 14:50:00,Port Adelaide,Hawthorn,Adelaide Oval,80,79,1,1.0,False,1.12,5.59
2024-05-19,2024-05-19 16:20:00,West Coast,Melbourne,Optus Stadium,105,70,35,1.0,False,5.64,1.13
2024-05-23,2024-05-23 19:30:00,Western Bulldogs,Sydney,Marvel Stadium,88,102,-14,0.0,False,2.29,1.58
2024-05-24,2024-05-24 20:10:00,Fremantle,Collingwood,Optus Stadium,75,75,0,0.5,False,1.55,2.34
2024-05-25,2024-05-25 13:45:00,Carlton,Gold Coast,Marvel Stadium,102,73,29,1.0,False,1.41,2.77
2024-05-25,2024-05-25 13:45:00,North Melbourne,Port Adelaide,Ninja Stadium,48,107,-59,0.0,False,8.29,1.06
2024-05-25,2024-05-25 16:35:00,Geelong,GWS Giants,GMHBA Stadium,74,78,-4,0.0,False,1.42,2.7
2024-05-25,2024-05-25 19:40:00,Richmond,Essendon,MCG,74,86,-12,0.0,False,5.72,1.12
2024-05-26,2024-05-26 13:10:00,Hawthorn,Brisbane,Marvel Stadium,100,75,25,1.0,False,2.7,1.43
2024-05-26,2024-05-26 15:20:00,Melbourne,St Kilda,MCG,100,62,38,1.0,False,1.34,3.12
2024-05-26,2024-05-26 16:10:00,Adelaide,West Coast,Adelaide Oval,137,38,99,1.0,False,1.18,4.48
2024-05-30,2024-05-30 19:00:00,Port Adelaide,Carlton,Adelaide Oval,71,107,-36,0.0,False,1.56,2.33
2024-05-31,2024-05-31 19:40:00,Collingwood,Western Bulldogs,Marvel Stadium,82,100,-18,0.0,False,2.08,1.69
2024-06-01,2024-06-01 13:45:00,Hawthorn,Adelaide,MCG,107,80,27,1.0,False,1.77,1.97
2024-06-01,2024-06-01 14:35:00,West Coast,St Kilda,Optus Stadium,68,82,-14,0.0,False,2.49,1.5
2024-06-01,2024-06-01 19:30:00,Geelong,Richmond,GMHBA Stadium,99,69,30,1.0,False,1.04,9.37
2024-06-02,2024-06-02 12:30:00,Melbourne,Fremantle,TIO Stadium,49,141,-92,0.0,False,1.5,2.48
2024-06-02,2024-06-02 16:00:00,Gold Coast,Essendon,People First Stadium,91,80,11,1.0,False,1.66,2.13
2024-06-06,2024-06-06 19:30:00,Adelaide,Richmond,Adelaide Oval,71,79,-8,0.0,False,1.21,4.1
2024-06-07,2024-06-07 19:40:00,Western Bulldogs,Brisbane,Marvel Stadium,71,114,-43,0.0,False,1.68,2.1
2024-06-08,2024-06-08 13:45:00,Hawthorn,GWS Giants,UTAS Stadium,85,79,6,1.0,False,1.89,1.84
2024-06-08,2024-06-08 16:35:00,West Coast,North Melbourne,Optus Stadium,65,74,-9,0.0,False,1.22,3.93
2024-06-08,2024-06-08 19:30:00,St Kilda,Gold Coast,Marvel Stadium,51,48,3,1.0,False,1.74,2.01
2024-06-09,2024-06-09 15:20:00,Sydney,Geelong,SCG,112,82,30,1.0,False,1.27,3.51
2024-06-09,2024-06-09 19:20:00,Essendon,Carlton,MCG,70,96,-26,0.0,False,2.42,1.51
2024-06-10,2024-06-10 15:20:00,Collingwood,Melbourne,MCG,89,51,38,1.0,False,2.05,1.71
2024-06-14,2024-06-14 19:40:00,Brisbane,St Kilda,Gabba,126,106,20,1.0,False,1.12,5.55
2024-06-15,2024-06-15 13:45:00,Western Bulldogs,Fremantle,Marvel Stadium,149,82,67,1.0,False,1.73,2.02
2024-06-15,2024-06-15 16:35:00,Richmond,Hawthorn,MCG,49,97,-48,0.0,False,2.65,1.44
2024-06-15,2024-06-15 19:00:00,Adelaide,Sydney,Adelaide Oval,67,109,-42,0.0,False,3.29,1.3
2024-06-16,2024-06-16 13:00:00,North Melbourne,Collingwood,Marvel Stadium,118,119,-1,0.0,False,6.71,1.09
2024-06-16,2024-06-16 16:00:00,GWS Giants,Port Adelaide,ENGIE Stadium,73,51,22,1.0,False,1.52,2.42
2024-06-21,2024-06-21 19:40:00,Carlton,Geelong,MCG,138,75,63,1.0,False,1.61,2.22
2024-06-22,2024-06-22 13:45:00,Port Adelaide,Brisbane,Adelaide Oval,73,152,-79,0.0,False,2.05,1.72
2024-06-22,2024-06-22 16:35:00,GWS Giants,Sydney,ENGIE Stadium,75,102,-27,0.0,False,2.99,1.36
2024-06-22,2024-06-22 19:30:00,Melbourne,North Melbourne,MCG,70,67,3,1.0,False,1.18,4.43
2024-06-23,2024-06-23 13:00:00,Essendon,West Coast,Marvel Stadium,122,92,30,1.0,False,1.11,5.88
2024-06-23,2024-06-23 14:00:00,Fremantle,Gold Coast,Optus Stadium,85,65,20,1.0,False,1.37,2.93
2024-06-28,2024-06-28 19:40:00,Brisbane,Melbourne,Gabba,86,81,5,1.0,False,1.15,5.05
2024-06-29,2024-06-29 13:45:00,North Melbourne,Western Bulldogs,Marvel Stadium,60,77,-17,0.0,False,7.07,1.08
2024-06-29,2024-06-29 13:45:00,Sydney,Fremantle,SCG,98,99,-1,0.0,False,1.19,4.36
2024-06-29,2024-06-29 16:35:00,Gold Coast,Collingwood,People First Stadium,101,90,11,1.0,False,1.89,1.84
2024-06-29,2024-06-29 19:00:00,Adelaide,GWS Giants,Adelaide Oval,94,78,16,1.0,False,1.98,1.76
2024-06-29,2024-06-29 19:30:00,Geelong,Essendon,MCG,105,60,45,1.0,False,2.22,1.6
2024-06-30,2024-06-30 13:10:00,St Kilda,Port Adelaide,Marvel Stadium,60,62,-2,0.0,False,1.68,2.09
2024-06-30,2024-06-30 14:40:00,West Coast,Hawthorn,Optus Stadium,33,94,-61,0.0,False,2.4,1.53
2024-06-30,2024-06-30 15:20:00,Richmond,Carlton,MCG,70,131,-61,0.0,False,6.58,1.09
2024-07-05,2024-07-05 19:40:00,Collingwood,Essendon,MCG,80,92,-12,0.0,False,1.57,2.3
2024-07-06,2024-07-06 13:15:00,Port Adelaide,Western Bulldogs,Adelaide Oval,102,54,48,1.0,False,1.91,1.82
2024-07-06,2024-07-06 13:35:00,North Melbourne,Gold Coast,Marvel Stadium,87,83,4,1.0,False,3.38,1.29
2024-07-06,2024-07-06 16:35:00,Geelong,Hawthorn,GMHBA Stadium,110,59,51,1.0,False,1.54,2.38
2024-07-06,2024-07-06 18:10:00,Fremantle,Richmond,Optus Stadium,105,54,51,1.0,False,1.05,8.5
2024-07-06,2024-07-06 19:30:00,GWS Giants,Carlton,ENGIE Stadium,116,104,12,1.0,False,2.24,1.6
2024-07-07,2024-07-07 13:10:00,Melbourne,West Coast,MCG,112,58,54,1.0,False,1.14,5.06
2024-07-07,2024-07-07 15:20:00,St Kilda,Sydney,Marvel Stadium,84,82,2,1.0,False,3.97,1.22
2024-07-07,2024-07-07 16:10:00,Brisbane,Adelaide,Gabba,97,86,11,1.0,False,1.21,4.12
2024-07-12,2024-07-12 19:40:00,Collingwood,Geelong,MCG,71,91,-20,0.0,False,2.06,1.7
2024-07-13,2024-07-13 13:45:00,Hawthorn,Fremantle,UTAS Stadium,87,74,13,1.0,False,1.97,1.76
2024-07-13,2024-07-13 13:45:00,Sydney,North Melbourne,SCG,138,59,79,1.0,False,1.04,8.73
2024-07-13,2024-07-13 16:35:00,Western Bulldogs,Carlton,Marvel Stadium,100,86,14,1.0,False,2.52,1.48
2024-07-13,2024-07-13 19:00:00,Adelaide,St Kilda,Adelaide Oval,71,39,32,1.0,False,1.51,2.42
2024-07-13,2024-07-13 19:30:00,Melbourne,Essendon,MCG,84,67,17,1.0,False,2.4,1.52
2024-07-14,2024-07-14 13:10:00,Gold Coast,Port Adelaide,People First Stadium,96,82,14,1.0,False,1.76,1.98
2024-07-14,2024-07-14 14:40:00,West Coast,Brisbane,Optus Stadium,93,106,-13,0.0,False,5.15,1.14
2024-07-14,2024-07-14 15:20:00,Richmond,GWS Giants,MCG,84,108,-24,0.0,False,3.79,1.24
2024-07-19,2024-07-19 19:40:00,Essendon,Adelaide,Marvel Stadium,113,115,-2,0.0,False,1.4,2.77
2024-07-20,2024-07-20 13:45:00,GWS Giants,Gold Coast,ENGIE Stadium,89,50,39,1.0,False,1.37,2.89
2024-07-20,2024-07-20 13:45:00,St Kilda,West Coast,Marvel Stadium,113,41,72,1.0,False,1.1,5.96
2024-07-20,2024-07-20 16:35:00,Hawthorn,Collingwood,MCG,133,67,66,1.0,False,1.79,1.94
2024-07-20,2024-07-20 19:00:00,Port Adelaide,Richmond,Adelaide Oval,116,75,41,1.0,False,1.05,8.43
2024-07-20,2024-07-20 19:30:00,Geelong,Western Bulldogs,GMHBA Stadium,48,95,-47,0.0,False,1.56,2.32
2024-07-21,2024-07-21 13:10:00,Brisbane,Sydney,Gabba,79,77,2,1.0,False,1.77,1.96
2024-07-21,2024-07-21 13:20:00,Fremantle,Melbourne,Optus Stadium,116,66,50,1.0,False,1.3,3.27
2024-07-21,2024-07-21 16:40:00,Carlton,North Melbourne,Marvel Stadium,107,88,19,1.0,False,1.11,5.84
2024-07-26,2024-07-26 19:40:00,Carlton,Port Adelaide,Marvel Stadium,65,79,-14,0.0,False,1.57,2.31
2024-07-27,2024-07-27 13:45:00,North Melbourne,Geelong,Ninja Stadium,66,106,-40,0.0,False,3.68,1.25
2024-07-27,2024-07-27 16:35:00,Gold Coast,Brisbane,People First Stadium,65,93,-28,0.0,False,2.02,1.72
2024-07-27,2024-07-27 16:35:00,St Kilda,Essendon,Marvel Stadium,108,55,53,1.0,False,2.19,1.62
2024-07-27,2024-07-27 18:10:00,Fremantle,West Coast,Optus Stadium,110,75,35,1.0,False,1.07,7.17
2024-07-27,2024-07-27 19:30:00,Melbourne,GWS Giants,MCG,83,85,-2,0.0,False,1.85,1.87
2024-07-28,2024-07-28 13:10:00,Collingwood,Richmond,MCG,93,67,26,1.0,False,1.23,3.86
2024-07-28,2024-07-28 15:20:00,Sydney,Western Bulldogs,SCG,48,87,-39,0.0,False,1.55,2.36
2024-07-28,2024-07-28 15:40:00,Adelaide,Hawthorn,Adelaide Oval,58,124,-66,0.0,False,1.92,1.81
2024-08-02,2024-08-02 18:30:00,West Coast,Gold Coast,Optus Stadium,97,87,10,1.0,False,2.87,1.38
2024-08-02,2024-08-02 19:15:00,Western Bulldogs,Melbourne,Marvel Stadium,110,59,51,1.0,False,1.28,3.38
2024-08-03,2024-08-03 13:45:00,North Melbourne,Richmond,Marvel Stadium,90,77,13,1.0,False,2.08,1.68
2024-08-03,2024-08-03 16:35:00,Geelong,Adelaide,GMHBA Stadium,90,85,5,1.0,False,1.33,3.12
2024-08-03,2024-08-03 19:00:00,Port Adelaide,Sydney,Adelaide Oval,148,36,112,1.0,False,1.81,1.91
2024-08-03,2024-08-03 19:30:00,Collingwood,Carlton,MCG,84,81,3,1.0,False,2.33,1.55
2024-08-04,2024-08-04 13:10:00,GWS Giants,Hawthorn,Manuka Oval,84,82,2,1.0,False,1.78,1.95
2024-08-04,2024-08-04 15:20:00,Essendon,Fremantle,MCG,90,89,1,1.0,False,2.19,1.62
2024-08-04,2024-08-04 16:40:00,St Kilda,Brisbane,Marvel Stadium,39,124,-85,0.0,False,2.32,1.56
2024-08-09,2024-08-09 19:40:00,Sydney,Collingwood,SCG,89,86,3,1.0,False,1.38,2.85
2024-08-10,2024-08-10 13:45:00,Brisbane,GWS Giants,Gabba,64,82,-18,0.0,False,1.3,3.33
2024-08-10,2024-08-10 13:45:00,North Melbourne,West Coast,Ninja Stadium,97,102,-5,0.0,False,1.65,2.16
2024-08-10,2024-08-10 16:35:00,Fremantle,Geelong,Optus Stadium,62,73,-11,0.0,False,1.51,2.42
2024-08-10,2024-08-10 19:30:00,Essendon,Gold Coast,Marvel Stadium,86,87,-1,0.0,False,1.5,2.46
2024-08-10,2024-08-10 19:30:00,Melbourne,Port Adelaide,MCG,51,53,-2,0.0,False,2.85,1.38
2024-08-11,2024-08-11 13:10:00,Carlton,Hawthorn,MCG,38,112,-74,0.0,False,1.79,1.93
2024-08-11,2024-08-11 15:20:00,Richmond,St Kilda,Marvel Stadium,51,99,-48,0.0,False,3.81,1.23
2024-08-11,2024-08-11 16:10:00,Adelaide,Western Bulldogs,Adelaide Oval,111,72,39,1.0,False,2.66,1.43
2024-08-16,2024-08-16 19:40:00,Essendon,Sydney,Marvel Stadium,59,98,-39,0.0,False,2.12,1.66
2024-08-17,2024-08-17 13:45:00,GWS Giants,Fremantle,ENGIE Stadium,101,92,9,1.0,False,1.32,3.14
2024-08-17,2024-08-17 13:45:00,Gold Coast,Melbourne,People First Stadium,63,117,-54,0.0,False,1.37,2.9
2024-08-17,2024-08-17 16:35:00,Collingwood,Brisbane,MCG,79,78,1,1.0,False,2.44,1.5
2024-08-17,2024-08-17 19:00:00,Port Adelaide,Adelaide,Adelaide Oval,80,58,22,1.0,False,1.44,2.64
